id,name,type,length_km,voltage,installed,capacity_mw,status,from_trf_id,from_sub_id,to_trf_id,to_sub_id
LINE-8B032B2D,Line_875,Overhead,46.74,10kV,24-09-22,44,Active,TRF-DD4E0454,,TRF-76CC36F0,
LINE-4C3E5FC9,Line_876,Underground,43.59,110kV,28-06-21,39,Active,,SUB-E4F41F7A,TRF-6EC8265F,
LINE-83DF5595,Line_877,Underground,7.38,10kV,16-01-06,99,Active,TRF-863D6434,,TRF-37B61C75,
LINE-13F4B493,Line_878,Underground,26.58,10kV,17-08-23,114,Under_Repair,TRF-374D10EB,,TRF-4444B3C3,
LINE-A69F8C3D,Line_879,Overhead,1.51,10kV,18-01-16,193,Active,TRF-863D6434,,TRF-E90EE2A4,
LINE-13AB6F6B,Line_880,Underground,34.96,20kV,08-07-12,79,Active,TRF-0B2FD564,,TRF-44931341,
LINE-0F71C206,Line_881,Underground,18.02,10kV,27-06-09,180,Active,TRF-2C115029,,TRF-E6E595B4,
LINE-E468C922,Line_882,Cable,38.91,10kV,01-11-19,8,Active,TRF-ED3F5DCA,,TRF-87200CF4,
LINE-EF410D24,Line_883,Cable,26.76,110kV,06-09-16,184,Active,TRF-9BCE1A03,,TRF-44207EA1,
LINE-C6923570,Line_884,Overhead,9.49,20kV,29-08-12,149,Under_Repair,TRF-E76BD6C8,,TRF-85EE3D93,
LINE-E8523F40,Line_885,Overhead,23,10kV,01-02-23,77,Active,TRF-7415017A,,TRF-27F4C203,
LINE-52B95840,Line_886,Overhead,13.38,10kV,07-06-24,124,Active,TRF-308A15FF,,TRF-C66F530D,
LINE-BDEFB56C,Line_887,Overhead,10.65,10kV,14-06-03,121,Active,TRF-C0D2B35D,,TRF-074F8148,
LINE-29A2F0FF,Line_888,Overhead,1.37,20kV,14-12-19,62,Active,TRF-B96CAB5D,,TRF-EF511071,
LINE-55248CCC,Line_889,Cable,39.71,10kV,12-10-14,185,Active,TRF-682AF986,,TRF-4AEBD16D,
LINE-17E25DC3,Line_890,Overhead,44.88,10kV,26-05-18,114,Active,TRF-7415017A,,TRF-7C334C86,
LINE-12EF6A12,Line_891,Underground,6.55,20kV,16-07-03,94,Under_Repair,TRF-4EEFD747,,TRF-1B54820E,
LINE-4BD8D4AA,Line_892,Underground,35.32,110kV,26-04-09,185,Active,TRF-151EF5FB,,TRF-664C3287,
LINE-BD679B6B,Line_893,Overhead,20.06,10kV,09-09-19,58,Under_Repair,TRF-D87B8125,,TRF-4DCA33D8,
LINE-6A83082A,Line_894,Cable,1.22,110kV,03-12-12,143,Active,TRF-48212B64,,,SUB-5651541E
LINE-DD67C1C1,Line_895,Cable,10.9,110kV,28-12-12,21,Active,TRF-4DCA33D8,,TRF-B96CAB5D,
LINE-F5DB175B,Line_896,Cable,29.78,20kV,01-04-24,186,Active,TRF-DCDEF8FC,,TRF-6F0C2DFF,
LINE-282BFA3A,Line_897,Cable,36.75,20kV,10-05-19,132,Active,TRF-E8880513,,TRF-6D4018C6,
LINE-BCC98FA3,Line_898,Cable,31.08,20kV,25-08-08,37,Active,TRF-89F6C13A,,TRF-73DFBE29,
LINE-9409B752,Line_899,Underground,12.06,110kV,16-10-14,7,Under_Repair,TRF-BCAFA9D2,,TRF-42ED1C32,
LINE-13CC553B,Line_900,Overhead,45.77,20kV,11-09-23,55,Active,TRF-9109276B,,TRF-DF673EA2,
LINE-3C2BB913,Line_901,Underground,7.73,10kV,30-08-11,101,Active,TRF-EBA734A9,,TRF-10EAFFA5,
LINE-4A2E7D7A,Line_902,Overhead,18.11,20kV,18-05-07,97,Active,TRF-3D8FF9F3,,TRF-AECCCF97,
LINE-8BD8FD6D,Line_903,Overhead,29.67,20kV,21-05-17,3,Under_Repair,TRF-F909C69E,,TRF-A1EB7EE2,
LINE-68DBD40F,Line_904,Underground,47.3,110kV,18-05-11,77,Active,TRF-1AF1E278,,TRF-4A33236D,
LINE-D735DF7D,Line_905,Cable,41.59,20kV,18-06-04,166,Active,TRF-2FFF01EB,,TRF-30D1A7E9,
LINE-8D1FC3FD,Line_906,Underground,25.07,110kV,28-05-09,148,Active,TRF-43AC90B1,,TRF-51A546C1,
LINE-89996F21,Line_907,Overhead,36.45,400kV,26-05-03,135,Active,,SUB-C031CE7E,TRF-BFD4A5A6,
LINE-2C1CE98B,Line_908,Underground,21.85,20kV,11-08-02,36,Active,TRF-10EAFFA5,,TRF-7B4213B3,
LINE-1D021340,Line_909,Underground,20.35,10kV,18-12-05,131,Active,TRF-22690B1F,,TRF-077262F8,
LINE-2DC4CC75,Line_910,Cable,18.03,20kV,02-11-09,38,Under_Repair,,SUB-50FF5DDB,TRF-593FD9BB,
LINE-4C3204C6,Line_911,Overhead,46.73,10kV,22-05-03,25,Active,TRF-C2D4195F,,TRF-8BF03934,
LINE-B55BA83C,Line_912,Overhead,32.11,10kV,02-07-06,95,Active,TRF-261E4FE7,,TRF-A1B32B60,
LINE-CF28A818,Line_913,Underground,32.97,10kV,19-07-03,122,Active,TRF-270D6A38,,TRF-D29AC343,
LINE-D6632811,Line_914,Underground,36.23,20kV,20-12-23,22,Under_Repair,TRF-B7500BE7,,TRF-D87B8125,
LINE-FB0BB78E,Line_915,Overhead,27.99,110kV,01-05-23,199,Active,,SUB-3CAB5FA0,TRF-E6E595B4,
LINE-CB8FD20B,Line_916,Cable,29.48,20kV,24-04-14,143,Active,TRF-D319344C,,TRF-518601AC,
LINE-B7CA30D6,Line_917,Underground,16.38,20kV,28-01-20,200,Active,TRF-56C57401,,TRF-ACDAAB6E,
LINE-633A4468,Line_918,Underground,38.46,10kV,20-10-11,51,Active,TRF-D9EDEAEF,,TRF-65BB3188,
LINE-5C853984,Line_919,Overhead,18.01,10kV,20-02-09,104,Under_Repair,TRF-4758AF57,,TRF-1A519A7B,
LINE-DC47C3EA,Line_920,Cable,43.23,10kV,13-04-19,135,Active,TRF-371ACB5C,,TRF-80B3CAB1,
LINE-2BCBB9F4,Line_921,Overhead,23.62,20kV,02-01-21,23,Active,TRF-0A6F06FE,,TRF-F97005B2,
LINE-583C0FE6,Line_922,Overhead,31.13,10kV,04-12-07,55,Active,TRF-6482900D,,TRF-1C4B8581,
LINE-ADFEF8A0,Line_923,Overhead,24.13,10kV,04-03-14,161,Active,TRF-5C645DA1,,TRF-045D0C4D,
LINE-7431CF95,Line_924,Overhead,23.67,110kV,30-06-00,105,Active,TRF-8C73628B,,,SUB-7C440BA9
LINE-F7968781,Line_925,Cable,48.79,20kV,28-01-08,63,Active,TRF-C449D2E3,,TRF-1C4B8581,
LINE-B5C0405A,Line_926,Overhead,3.7,20kV,05-04-21,83,Active,TRF-44931341,,TRF-3B800CB3,
LINE-81728C48,Line_927,Underground,10.32,20kV,31-08-15,28,Active,TRF-24E3A39D,,TRF-7F842C66,
LINE-2FA23FE3,Line_928,Cable,30.56,20kV,12-02-13,96,Active,TRF-752E4F78,,TRF-4CC4CFD2,
LINE-D1E66E98,Line_929,Overhead,25.36,20kV,16-04-14,126,Under_Repair,TRF-3EC49850,,TRF-E784BF1E,
LINE-82225CE9,Line_930,Cable,0.73,110kV,28-01-05,71,Under_Repair,TRF-59AD4C80,,TRF-69D82438,
LINE-38A3A19E,Line_931,Cable,25.39,20kV,14-08-16,99,Active,TRF-55A0A65B,,TRF-8C73628B,
LINE-D4C5A474,Line_932,Cable,16.86,20kV,17-05-21,66,Active,TRF-7B4E7F3C,,TRF-B7B91F72,
LINE-5E87F58A,Line_933,Cable,8.89,110kV,01-06-18,5,Active,TRF-4149EA0C,,TRF-9920E857,
LINE-94E64F2E,Line_934,Overhead,7.57,110kV,12-12-17,169,Active,TRF-BD9E6AD7,,TRF-B39A11B8,
LINE-95CED153,Line_935,Underground,41.28,20kV,28-04-08,154,Active,TRF-1B54820E,,,SUB-7A97AF1F
LINE-0500DE1E,Line_936,Cable,19.99,20kV,23-03-21,101,Active,TRF-EF511071,,TRF-93CBAB9E,
LINE-79B79614,Line_937,Overhead,20.23,110kV,17-03-04,195,Active,TRF-495F8566,,TRF-491C717B,
LINE-D80289DD,Line_938,Overhead,25.34,10kV,17-12-18,16,Active,TRF-045D0C4D,,TRF-0A2470FD,
LINE-FEC199BB,Line_939,Overhead,8.83,20kV,22-11-10,102,Active,TRF-5413DC58,,TRF-87EA5263,
LINE-CD7DE2C9,Line_940,Overhead,34.43,10kV,01-02-04,160,Under_Repair,TRF-A9E458B4,,TRF-E8F828CA,
LINE-A32164CF,Line_941,Underground,24.6,20kV,01-12-10,117,Under_Repair,TRF-4EEFD747,,TRF-D2F0FCD6,
LINE-2A3B8EAA,Line_942,Overhead,3.53,10kV,04-09-08,106,Active,TRF-64D62910,,TRF-2220D927,
LINE-DDC0BF81,Line_943,Cable,43.53,10kV,12-11-24,18,Under_Repair,TRF-EAD6840A,,TRF-40849596,
LINE-94A0C0CF,Line_944,Underground,43.24,20kV,05-01-15,25,Active,TRF-C6945D2E,,TRF-C1D2E717,
LINE-52A1CA48,Line_945,Cable,9.3,110kV,05-11-00,43,Under_Repair,TRF-7DDBAB0F,,TRF-B28C38AF,
LINE-9EA0FE2B,Line_946,Underground,39.14,110kV,29-01-04,40,Active,TRF-3CE537DF,,TRF-F79CD9A0,
LINE-ED2B63A6,Line_947,Overhead,45.21,10kV,29-06-00,40,Under_Repair,TRF-61EE2250,,TRF-32186056,
LINE-F76321B3,Line_948,Overhead,36.04,20kV,23-09-19,67,Active,TRF-2C9683E2,,TRF-D954370F,
LINE-A2DFD63A,Line_949,Underground,4.78,10kV,24-10-14,131,Under_Repair,TRF-C2D4195F,,TRF-B85828CD,
LINE-5DD6A0E6,Line_950,Underground,4.45,10kV,07-02-22,28,Active,TRF-C7129AD0,,TRF-8FC01369,
LINE-700A5034,Line_951,Underground,48.49,110kV,03-02-18,32,Active,TRF-495F8566,,TRF-7415017A,
LINE-2C655AB4,Line_952,Underground,0.82,10kV,07-09-01,4,Active,TRF-FD29423F,,TRF-5352DF13,
LINE-C618917D,Line_953,Underground,25.17,20kV,01-03-14,179,Active,TRF-82EB2AD8,,,SUB-71D70482
LINE-EFFA599D,Line_954,Overhead,26.58,10kV,13-05-07,164,Active,TRF-6A197A1E,,TRF-7DE516F5,
LINE-B2E45D74,Line_955,Overhead,41.43,110kV,14-04-15,84,Under_Repair,TRF-36421D02,,TRF-EA18190E,
LINE-E162A9BB,Line_956,Underground,6.45,10kV,25-04-04,11,Active,TRF-1281716B,,TRF-B460742F,
LINE-A21C975B,Line_957,Overhead,44.2,10kV,04-12-08,43,Active,TRF-A9E458B4,,TRF-37B61C75,
LINE-42595AEC,Line_958,Underground,0.2,110kV,18-12-01,123,Active,TRF-C78BD4D4,,TRF-52EA6C7E,
LINE-D10559F6,Line_959,Underground,34.05,10kV,21-09-24,71,Active,TRF-80ACACC9,,TRF-68994394,
LINE-1232BB58,Line_960,Overhead,28.72,10kV,02-07-10,189,Under_Repair,TRF-04032B1A,,,SUB-4F94E9B4
LINE-1A579CD9,Line_961,Underground,2.21,10kV,05-01-20,42,Active,TRF-A9E36248,,TRF-1F42D6D6,
LINE-DE1A40FC,Line_962,Underground,29.84,110kV,02-04-15,140,Active,TRF-10903335,,TRF-C27C1428,
LINE-9D2F5A97,Line_963,Underground,19.45,20kV,22-04-14,169,Under_Repair,TRF-CBD0117B,,TRF-28B18591,
LINE-F8FE05AD,Line_964,Underground,13.89,20kV,01-01-03,67,Active,,SUB-753DF0FA,TRF-752E4F78,
LINE-2DD3EAAF,Line_965,Cable,27.56,110kV,23-07-02,1,Active,,SUB-C729E33A,TRF-30E07BC5,
LINE-EDD95D2F,Line_966,Overhead,18.03,10kV,26-07-08,131,Under_Repair,TRF-4A9756DA,,TRF-3724A5F6,
LINE-BAC01101,Line_967,Underground,31.82,10kV,17-12-04,184,Active,TRF-C5592629,,TRF-59AD4C80,
LINE-0E9BD113,Line_968,Cable,3.4,20kV,21-02-08,130,Active,TRF-565141A1,,TRF-7666F8EA,
LINE-51972AAE,Line_969,Underground,44.38,10kV,24-03-10,75,Active,TRF-2C8284C9,,TRF-17BD6236,
LINE-C891AB89,Line_970,Underground,10.55,20kV,21-04-16,105,Active,,SUB-753DF0FA,TRF-A2239550,
LINE-ECBD58DF,Line_971,Overhead,46.92,20kV,21-04-02,64,Active,TRF-EF511071,,TRF-AE645FDA,
LINE-10770995,Line_972,Underground,37.71,20kV,06-03-22,27,Active,TRF-F909C69E,,,SUB-2A63C9C8
LINE-709C6141,Line_973,Overhead,16.72,20kV,25-07-06,195,Under_Repair,TRF-D407585E,,TRF-73DFBE29,
LINE-31E96535,Line_974,Underground,48.73,10kV,19-01-04,125,Active,TRF-9456C4AF,,TRF-AEE018EA,
LINE-FF9C4E55,Line_975,Cable,31.48,20kV,02-03-12,112,Active,TRF-30E07BC5,,TRF-A5DCB551,
LINE-F80A0FA2,Line_976,Cable,38.36,20kV,14-10-08,145,Active,TRF-C66F530D,,TRF-E7455D6E,
LINE-BE6769FA,Line_977,Cable,32.08,400kV,02-05-19,184,Active,,SUB-5651541E,TRF-B22A5D08,
LINE-1E86D9EB,Line_978,Cable,20.15,110kV,28-05-11,105,Active,,SUB-F8A6B751,TRF-8C73628B,
LINE-6FFDDAD8,Line_979,Cable,33.36,10kV,28-12-00,84,Under_Repair,TRF-88EB83B8,,TRF-A8B2C2B0,
LINE-F3EAC959,Line_980,Cable,35.86,20kV,14-05-19,27,Under_Repair,TRF-B9ED7385,,TRF-B5B89814,
LINE-8E9A0A43,Line_981,Underground,15.85,10kV,15-02-02,87,Under_Repair,TRF-42ED1C32,,,SUB-2A63C9C8
LINE-BB6C20D7,Line_982,Underground,23.78,10kV,06-06-24,195,Active,TRF-5A779FC7,,TRF-89E3ADC4,
LINE-B0C194F8,Line_983,Underground,43.07,10kV,16-05-07,147,Under_Repair,TRF-BC45C28A,,TRF-D68C1E84,
LINE-70BC7117,Line_984,Underground,5.65,10kV,21-12-14,134,Active,TRF-87E412AA,,TRF-CEEDED0C,
LINE-0127B7F0,Line_985,Underground,39.31,10kV,04-07-02,160,Active,TRF-E2DC7EC8,,TRF-56C57401,
LINE-84432EA9,Line_986,Underground,37.11,20kV,13-06-08,45,Active,TRF-1A21E2A0,,TRF-A8237014,
LINE-B4090CAD,Line_987,Underground,49.95,20kV,04-12-08,45,Active,TRF-B9ED7385,,TRF-5B5B6FA2,
LINE-4EE31341,Line_988,Overhead,20.54,10kV,27-06-22,76,Active,TRF-1281716B,,TRF-A1B5D130,
LINE-32F4ECF9,Line_989,Underground,2.04,110kV,26-10-24,24,Under_Repair,TRF-5A906FA4,,TRF-2822380F,
LINE-A21C39DC,Line_990,Overhead,12.91,20kV,23-02-07,169,Active,TRF-D3461B04,,TRF-3CE537DF,
LINE-4EE706D3,Line_991,Underground,17.87,10kV,05-04-11,31,Active,TRF-29B8B74F,,,SUB-DB0F9F12
LINE-EF24B317,Line_992,Overhead,23.34,20kV,20-07-17,35,Active,TRF-752E4F78,,TRF-1A6D2F76,
LINE-41655185,Line_993,Overhead,19.8,10kV,02-08-17,25,Active,TRF-3F4A71D1,,TRF-89F6C13A,
LINE-E94D3C78,Line_994,Cable,42.48,10kV,18-05-01,104,Active,TRF-2DA4FCCC,,TRF-7B4E7F3C,
LINE-57A1C9D9,Line_995,Cable,35.87,20kV,11-07-14,199,Active,TRF-EF02224C,,TRF-EF1F6D25,
LINE-012C00BB,Line_996,Underground,41.2,110kV,05-03-24,57,Active,TRF-83D9DD54,,TRF-374D10EB,
LINE-DC4382EA,Line_997,Underground,22.15,10kV,12-05-15,113,Active,TRF-DDC04DD5,,TRF-A86A34EA,
LINE-4C25C31B,Line_998,Underground,1.38,10kV,13-01-04,118,Active,TRF-C2D4195F,,TRF-E89321FE,
LINE-7E1C98F9,Line_999,Overhead,29.41,20kV,10-09-02,23,Active,TRF-49071570,,TRF-7CACCE59,
LINE-C45D1017,Line_1000,Underground,25.52,10kV,30-12-08,14,Under_Repair,TRF-0EDB3EDE,,TRF-1AE9B1C0,
LINE-1B04278B,Line_1001,Overhead,33.89,20kV,30-01-20,170,Active,TRF-82EB2AD8,,TRF-F9A3E872,
LINE-98CB4417,Line_1002,Overhead,6.56,10kV,14-12-08,199,Active,TRF-28B18591,,TRF-D990E842,
LINE-764F6D28,Line_1003,Underground,47.54,20kV,06-10-15,115,Active,TRF-47070067,,TRF-92ADAEC2,
LINE-2B2A3BD9,Line_1004,Underground,35.81,20kV,23-04-20,127,Under_Repair,TRF-CFBBF746,,TRF-28EDDDF8,
LINE-DD5554E7,Line_1005,Underground,29.72,20kV,23-12-04,88,Under_Repair,TRF-07C37FDD,,TRF-A9E36248,
LINE-B067A71C,Line_1006,Cable,0.51,10kV,28-10-16,63,Under_Repair,TRF-4A769576,,TRF-D9BCFC2E,
LINE-A681CBF8,Line_1007,Underground,14.53,110kV,16-04-02,192,Under_Repair,TRF-AEE9F0FE,,TRF-D87B8125,
LINE-D30F64D2,Line_1008,Overhead,26.98,110kV,25-04-11,130,Active,TRF-2822380F,,TRF-A08FD378,
LINE-3E202AE8,Line_1009,Cable,11.01,10kV,14-08-04,103,Active,TRF-DB90B59F,,TRF-BB2849CF,
LINE-C594FFE7,Line_1010,Underground,1.76,110kV,07-01-13,93,Active,TRF-897234B4,,TRF-1E4D67A0,
LINE-C891FFB8,Line_1011,Underground,47.62,10kV,03-06-17,88,Active,TRF-5E15F19D,,TRF-BFB5F227,
LINE-6CA0BEED,Line_1012,Underground,18.18,10kV,31-12-07,135,Under_Repair,TRF-889045B4,,TRF-FFD5BB11,
LINE-9178F6E1,Line_1013,Overhead,0.92,20kV,13-11-19,82,Active,TRF-9B71805D,,TRF-28B18591,
LINE-5487E6DD,Line_1014,Overhead,39.85,10kV,17-02-12,166,Under_Repair,TRF-4758AF57,,TRF-D954370F,
LINE-763814C1,Line_1015,Overhead,12.1,10kV,24-04-11,142,Active,TRF-270D6A38,,TRF-AAD0DBF5,
LINE-A70359F9,Line_1016,Overhead,7.31,110kV,12-11-04,50,Active,TRF-1748378B,,TRF-775DC4DD,
LINE-B421321C,Line_1017,Underground,18.26,20kV,25-11-16,107,Active,TRF-7CACCE59,,TRF-4326A645,
LINE-FE3F547C,Line_1018,Cable,9.44,110kV,28-01-21,179,Under_Repair,TRF-8B950D71,,TRF-10903335,
LINE-D103536E,Line_1019,Overhead,25.7,110kV,18-01-22,96,Under_Repair,TRF-284B83EB,,,SUB-05059590
LINE-54B49DA3,Line_1020,Overhead,37.48,10kV,05-08-07,177,Active,TRF-308A15FF,,TRF-6E358CEE,
LINE-B8B45217,Line_1021,Overhead,38.57,10kV,04-09-24,174,Under_Repair,TRF-633BF690,,TRF-4C1CDA5C,
LINE-5E44598C,Line_1022,Overhead,21.56,10kV,24-09-19,81,Active,TRF-14162C4E,,TRF-9DCB9331,
LINE-3D0043EF,Line_1023,Overhead,40.56,10kV,18-01-10,133,Active,TRF-F571F101,,TRF-4420D8C6,
LINE-A0C56F32,Line_1024,Cable,30.01,20kV,15-09-03,93,Active,TRF-ED79E8BE,,TRF-9941F324,
LINE-486ACB6B,Line_1025,Overhead,26.3,20kV,10-01-15,38,Active,TRF-92ADAEC2,,TRF-B85828CD,
LINE-3E4584C3,Line_1026,Cable,15.45,20kV,28-03-06,87,Active,TRF-AF05ECA9,,TRF-0085E606,
LINE-4DD578CB,Line_1027,Overhead,15.2,110kV,09-06-04,125,Under_Repair,TRF-2C08C4F9,,TRF-F79CD9A0,
LINE-A593C6B2,Line_1028,Underground,39.17,20kV,21-02-14,51,Active,TRF-ECD6590C,,,SUB-DB0F9F12
LINE-004D6C1D,Line_1029,Underground,22.83,110kV,28-03-10,115,Active,TRF-C771C6A7,,,SUB-77EE3F2A
LINE-E952E262,Line_1030,Underground,25.73,20kV,07-12-01,111,Active,TRF-A2F6DAD8,,TRF-863D6434,
LINE-7D96B5F5,Line_1031,Overhead,28.92,20kV,16-10-22,161,Active,,SUB-DB0F9F12,TRF-9A21D87E,
LINE-98021DAA,Line_1032,Overhead,3.58,10kV,17-07-20,111,Active,TRF-BA9B0A62,,TRF-6E358CEE,
LINE-69907DFC,Line_1033,Cable,35.69,10kV,19-04-14,139,Active,TRF-BDD21126,,,SUB-22B3106C
LINE-924C688D,Line_1034,Underground,48.3,20kV,17-02-00,158,Active,TRF-A6A4D223,,TRF-FEFB02A4,
LINE-8ADB9532,Line_1035,Underground,5.86,10kV,23-12-09,85,Active,TRF-3F174D5F,,TRF-E6DFD6C6,
LINE-C0019A1D,Line_1036,Cable,4.29,20kV,08-06-17,122,Active,TRF-8A0F7874,,TRF-F27657EC,
LINE-DB33D6EA,Line_1037,Overhead,29.57,10kV,29-08-11,48,Active,TRF-B5C5625F,,TRF-A1B32B60,
LINE-19764C86,Line_1038,Overhead,5.09,20kV,20-08-11,115,Active,TRF-53C9515A,,TRF-E7B5D2B2,
LINE-DD7F23C8,Line_1039,Overhead,25.61,400kV,08-08-11,171,Active,,SUB-B73B3315,TRF-F956E9F2,
LINE-F0339678,Line_1040,Underground,21.52,20kV,15-04-03,122,Under_Repair,TRF-D319344C,,TRF-89E577D6,
LINE-ABC58C6C,Line_1041,Cable,2.99,10kV,09-11-09,25,Active,TRF-2D71BE14,,TRF-AE645FDA,
LINE-1FD7D1BB,Line_1042,Cable,34.87,10kV,09-02-02,104,Active,TRF-44251C39,,TRF-62091CF7,
LINE-F3619DAB,Line_1043,Overhead,39.85,110kV,09-01-11,155,Active,TRF-3153E252,,TRF-A2239550,
LINE-22C63898,Line_1044,Cable,48.84,10kV,24-05-16,33,Active,TRF-A302E582,,TRF-73219D7C,
LINE-18FB35D7,Line_1045,Cable,32.45,10kV,27-07-08,199,Active,TRF-15A1CBB3,,TRF-4DCA33D8,
LINE-D57BDF3D,Line_1046,Cable,44.37,20kV,30-01-23,158,Active,TRF-38E0E487,,TRF-9BCE1A03,
LINE-EAFF9DFB,Line_1047,Underground,17.13,10kV,22-11-05,142,Under_Repair,TRF-56983722,,TRF-53C9515A,
LINE-5C94B73E,Line_1048,Overhead,5.55,10kV,31-12-12,42,Active,TRF-A302E582,,TRF-978D00B2,
LINE-BF0BCCF4,Line_1049,Cable,44.97,10kV,23-11-12,134,Active,TRF-74D6508D,,TRF-2C9683E2,
LINE-49948E22,Line_1050,Overhead,4.43,110kV,13-11-05,36,Under_Repair,TRF-04256928,,TRF-73DFBE29,
LINE-5D5C3E7F,Line_1051,Overhead,14.25,20kV,22-10-21,182,Under_Repair,TRF-4AEBD16D,,TRF-C78D1280,
LINE-9F315E2C,Line_1052,Overhead,36.98,10kV,27-09-08,28,Active,TRF-60CB0F47,,TRF-62091CF7,
LINE-20A492C4,Line_1053,Underground,43.35,110kV,16-07-19,153,Active,TRF-40312CDB,,TRF-DB32B9ED,
LINE-5490B0A6,Line_1054,Cable,9.23,110kV,22-12-19,22,Active,TRF-4DF4D21D,,,SUB-71D70482
LINE-BD1869F5,Line_1055,Cable,39.43,20kV,01-08-09,146,Active,TRF-76CB9603,,TRF-A7313725,
LINE-03B59C0B,Line_1056,Cable,39.3,110kV,20-11-15,195,Active,,SUB-561304A2,TRF-752E4F78,
LINE-CA130F62,Line_1057,Underground,13.13,20kV,21-04-16,87,Under_Repair,TRF-1197061B,,,SUB-BC527554
LINE-59B72726,Line_1058,Cable,35.38,20kV,30-09-05,103,Active,TRF-6F0C2DFF,,TRF-5C645DA1,
LINE-3AC47648,Line_1059,Cable,6.84,110kV,04-02-22,156,Under_Repair,TRF-774B4B44,,TRF-D2F0FCD6,
LINE-C1A6E0A1,Line_1060,Cable,34.95,10kV,29-07-17,13,Active,TRF-7C334C86,,TRF-9D232F90,
LINE-CF53E192,Line_1061,Underground,49.87,110kV,20-11-10,188,Active,TRF-43AC90B1,,TRF-60CB0F47,
LINE-39B547AD,Line_1062,Overhead,7.86,10kV,07-11-04,9,Active,TRF-DB32B9ED,,TRF-CFAEF522,
LINE-849545E8,Line_1063,Overhead,11.38,20kV,18-11-03,114,Active,,SUB-7C440BA9,TRF-2822380F,
LINE-E422DA7C,Line_1064,Underground,19.44,110kV,10-07-09,58,Active,TRF-A1EB7EE2,,TRF-97CD4529,
LINE-379F12E1,Line_1065,Cable,22.69,10kV,09-12-00,167,Active,TRF-75484DDF,,TRF-4DCA33D8,
LINE-3A147C7D,Line_1066,Cable,32.86,10kV,23-08-17,10,Under_Repair,TRF-9FD98202,,TRF-A26D163E,
LINE-3E63B8E2,Line_1067,Overhead,33.38,20kV,02-10-02,154,Active,TRF-7ABA8552,,TRF-6AE1A667,
LINE-AD3A21B9,Line_1068,Overhead,39.7,10kV,04-07-06,62,Active,TRF-E81B8ED7,,TRF-EBDA3223,
LINE-93E28D20,Line_1069,Cable,24.03,110kV,07-05-12,38,Active,TRF-5A906FA4,,TRF-C98359DB,
LINE-5C23CEC0,Line_1070,Underground,4.02,20kV,26-01-24,170,Active,TRF-AE1BF7FB,,TRF-B5C5625F,
LINE-183710D7,Line_1071,Overhead,21.92,110kV,11-04-13,123,Under_Repair,TRF-EBC7171B,,TRF-7BD72538,
LINE-04BB56A4,Line_1072,Underground,15.78,10kV,29-07-03,186,Active,TRF-F533500E,,TRF-487B8C63,
LINE-BF4E0EE0,Line_1073,Cable,10.02,110kV,11-08-19,121,Active,TRF-C98359DB,,TRF-A08FD378,
LINE-A3481578,Line_1074,Underground,10.51,20kV,12-12-02,45,Active,TRF-66B22010,,TRF-9B4DAF2F,
LINE-CD384880,Line_1075,Cable,33.52,20kV,09-02-00,8,Active,TRF-9941F324,,TRF-45A42FBD,
LINE-AE20C815,Line_1076,Overhead,36.02,10kV,15-07-24,135,Active,TRF-5352DF13,,TRF-D87B8125,
LINE-CF4E3BA2,Line_1077,Overhead,4.61,10kV,21-09-07,86,Active,TRF-5352DF13,,TRF-45A42FBD,
LINE-366E4B3C,Line_1078,Overhead,10.9,10kV,02-02-23,186,Active,TRF-7666F8EA,,TRF-A5DCB551,
LINE-64232915,Line_1079,Overhead,32.91,110kV,02-05-08,136,Under_Repair,TRF-4B642FDC,,TRF-B39A11B8,
LINE-6308DE22,Line_1080,Overhead,43.86,10kV,13-02-03,184,Under_Repair,TRF-682AF986,,TRF-A52FE8EA,
LINE-DEA9190C,Line_1081,Overhead,48.14,20kV,19-06-24,12,Active,TRF-E402DD3E,,TRF-5413DC58,
LINE-0D66DC8F,Line_1082,Cable,44.4,10kV,21-11-17,124,Active,TRF-4758AF57,,TRF-C78D1280,
LINE-637312EC,Line_1083,Overhead,17.39,110kV,26-02-03,90,Active,TRF-DDA531DC,,TRF-A8239FFC,
LINE-6A42B79D,Line_1084,Cable,11.74,10kV,07-04-16,73,Under_Repair,TRF-24540C21,,TRF-C5142599,
LINE-01542D6E,Line_1085,Underground,30.03,10kV,01-04-11,72,Active,TRF-28B18591,,TRF-49071570,
LINE-759D0F29,Line_1086,Overhead,47.67,110kV,26-05-02,67,Active,TRF-C55F3272,,TRF-E21ACF6A,
LINE-64CD483D,Line_1087,Cable,24.37,110kV,03-01-07,174,Active,TRF-6B414B12,,TRF-F294C7FF,
LINE-281F4965,Line_1088,Underground,39.54,10kV,04-09-08,53,Active,TRF-9F6E36D2,,TRF-182E6FB9,
LINE-157797E2,Line_1089,Cable,39.18,10kV,08-04-14,43,Active,TRF-32E77791,,TRF-AE1BF7FB,
LINE-31516FDF,Line_1090,Overhead,21.12,110kV,19-08-19,38,Active,TRF-E784BF1E,,TRF-4420D8C6,
LINE-EFD44371,Line_1091,Overhead,10.77,110kV,28-10-03,2,Active,TRF-A1EB7EE2,,,SUB-71D70482
LINE-5B565B87,Line_1092,Underground,18.92,20kV,02-03-05,123,Active,TRF-D2F0FCD6,,TRF-B39A11B8,
